$G   S   H   Cp
-61728.85258025382 84.96963275028975 49581.36632262575 43.72184503154131
-61813.838898655406 85.00300196174067 49625.09667318661 43.73876608951832
-61898.85857999658 85.03635862725787 49668.84393896574 43.75561431443202
-61983.911611722586 85.06970272865146 49712.60807099679 43.77258066597278
-62068.99798126189 85.10303425100574 49756.38902455965 43.789211338662426
-62154.11767602594 85.136353175767 49800.18675010766 43.80605578189716
-62239.27068340943 85.16965948765574 49844.00120234552 43.82280334357347
-62324.45699079023 85.20295316848205 49887.83233210063 43.83945386362029
-62409.676585529414 85.23623420041986 49931.68009062396 43.85610307435854
-62494.92945497131 85.26950257037242 49975.54443534992 43.87263106655155
-62580.21558644356 85.30275825869467 50019.4253150334 43.88913366601628
-62665.53496725702 85.33600124937948 50063.32268317327 43.905634903057944
-62750.88758470608 85.36923152714735 50107.23649418272 43.921870309713995
-62836.27342606831 85.40244907344459 50151.16669809888 43.93839284530259
-62921.69247860483 85.43565387299168 50195.11324923615 43.954625215701526
-63007.144729560205 85.46884590723494 50239.076097526086 43.970928345879656
-63092.63016616242 85.50202516416903 50283.05520152571 43.98725421051495
-63178.148775623056 85.53519162305747 50327.05050817421 44.00340981956106
-63263.70054513722 85.56834526752937 50371.06197014178 44.01941900141537
-63349.28546188356 85.60148608448799 50415.08954440097 44.0356440951291
-63434.90351302449 85.63461405428825 50459.13317917888 44.05165018324624
-63520.554685705945 85.66772916274203 50503.1928299037 44.0675820926117
-63606.238967057645 85.70083139238704 50547.2684476019 44.08353663056914
-63691.95634419303 85.73392072794377 50591.359986156014 44.099489659129176
-63777.70680420934 85.7669971523137 50635.46739697715 44.11531990444928
-63863.49033418761 85.80006064839836 50679.590631424195 44.13100286874396
-63949.30692119271 85.8331112023734 50723.72964517816 44.146781291783554
-64035.15655227344 85.86614879714034 50767.8843895032 44.162533849521424
-64121.03921446252 85.89917341669207 50812.05481707146 44.17823620169656
-64206.95489477665 85.93218504429387 50856.240879532845 44.19374215976859
-64292.90358021651 85.96518366466626 50900.442530436274 44.20946570462547
-64378.8852577669 85.99816926398489 50944.65972523684 44.22482195623161
-64464.89991439659 86.0311418222409 50988.89241105069 44.240444838578696
-64550.94753705862 86.06410132488236 51033.140542258385 44.255944139149506
-64637.02811269012 86.09704775772116 51077.40407368712 44.27124629619357
-64723.141628212434 86.12998110475019 51121.68295767657 44.28657111857319
-64809.2880705312 86.16290134814335 51165.97714406975 44.30184526354424
-64895.467426536336 86.19580847407633 51210.28658804448 44.316921665813425
-64981.679683102026 86.22870246690582 51254.611242287014 44.33229034402757
-65067.924827086994 86.2615833106247 51298.95105894573 44.34736308940046
-65154.202845334235 86.29445098922588 51343.3059901207 44.362556761916494
-65240.513724671306 86.32730548633845 51387.675987371935 44.37747849806328
-65326.85745191021 86.36014678922947 51432.06100712804 44.39247204572894
-65413.23401384751 86.39297488189186 51476.461001352174 44.40741456928663
-65499.64339726444 86.4257897461357 51520.87591900331 44.422404534270754
-65586.08558892681 86.45859136959189 51565.30571687019 44.43702309654327
-65672.56057558506 86.4913797355257 51609.75034578779 44.45200945920078
-65759.06834397448 86.52415482865763 51654.20975851393 44.46677208688925
-65845.60888081504 86.55691663589096 51698.68391072488 44.48155755962944
-65932.18217281162 86.5896651375806 51743.17274916041 44.49616822967073
-66018.78820665386 86.6224003235402 51787.67623336082 44.51075219549239
-66105.42696901636 86.65512217630749 51832.194312938125 44.52535897071357
-66192.09844655868 86.68783068205812 51876.72694240448 44.539988665201236
-66278.8026259254 86.72052582187462 51921.274069289706 44.55419511941727
-66365.53949374605 86.75320758629823 51965.835653964736 44.56872178707272
-66452.3090366354 86.78587595859426 52010.411646845765 44.58307284730836
-66539.11124119323 86.81853092130041 52055.00199730313 44.597645536850905
-66625.94609400461 86.85117246204754 52099.60666161438 44.6117938918178
-66712.81358163977 86.88380056701135 52144.225594031755 44.6261142482399
-66799.71369065427 86.91641521872953 52188.85874378645 44.6402086148737
-66886.64640758894 86.94901640483295 52233.5060670322 44.654525117221056
-66973.6117189701 86.9816041093145 52278.16751490008 44.668415901833214
-67060.60961130935 87.01417831834988 52322.84304146668 44.682628794544144
-67147.6400711039 87.04673901665956 52367.53259876967 44.696565164485946
-67234.70308483636 87.07928619187442 52412.23614279908 44.710574365308275
-67321.79863897506 87.11181982725975 52456.9536235071 44.724556572327856
-67408.92671997382 87.14433991044643 52501.68499680047 44.73841166909551
-67496.08731427218 87.17684642542736 52546.43021354129 44.75208934090915
-67583.28040829542 87.20933935546782 52591.18922353923 44.76583992072847
-67670.50598845452 87.24181869329186 52635.96198959496 44.77966362028383
-67757.76404114637 87.27428442070959 52680.74845943287 44.79330964240944
-67845.05455275367 87.3067365209863 52725.548582728414 44.80692838114919
-67932.37750964507 87.33917498539085 52770.36232016509 44.82062038659933
-68019.73289817519 87.37159979718854 52815.189621336554 44.83413431371446
-68107.12070468465 87.40401094255503 52860.03043981151 44.84757053287467
-68194.54091550014 87.43640840621083 52904.88472710186 44.860928937850986
-68281.9935169345 87.46879217869719 52949.7524427398 44.87451194800087
-68369.47849528676 87.50116223891382 52994.63353008671 44.88771461110446
-68456.99583684209 87.53351858031237 53039.527952631484 44.900940119987354
-68544.54552787202 87.56586118761334 53084.435661722906 44.91423911458696
-68632.1275546344 87.5981900448096 53129.356607650945 44.92746011019335
-68719.74190337343 87.63050513953203 53174.290745715625 44.94070420914795
-68807.3885603198 87.66280645722873 53219.23802814259 44.95381959568476
-68895.06751169056 87.69509398407536 53264.19840812641 44.96695808484219
-68982.77874368952 87.72736771134078 53309.171845919525 44.97976478669443
-69070.52224250684 87.7596276193799 53354.15828652812 44.99289880041033
-69158.29799431944 87.79187369946158 53399.15769012892 45.00595459685428
-69246.105985291 87.82410593339591 53444.170003663094 45.0189320705249
-69333.94620157183 87.85632431536214 53489.19519130445 45.03167852744809
-69421.81862929913 87.88852882717038 53534.233199912225 45.044448013504734
-69509.72325459692 87.92071945426869 53579.28398137925 45.057036913203774
-69597.66006357608 87.95289618719835 53624.3474946888 45.06980167061556
-69685.62904233458 87.98505900995224 53669.42368961846 45.08264071700978
-69773.63017695732 88.01720791307162 53714.51252508216 45.09509490017081
-69861.66345351627 88.04934288054937 53759.61395077505 45.10777638570289
-69949.72885807062 88.08146390147158 53804.72792349695 45.12027680830215
-70037.8263766666 88.11357096201391 53849.85439592495 45.13274929195177
-70125.95599533782 88.14566405053483 53894.99332376469 45.145193833013764
-70214.11770010508 88.17774315248244 53940.14465859019 45.1574567683565
-70302.31147697652 88.20980825475999 53985.308353980305 45.16994784280541
-70390.53731194782 88.24185935081914 54030.48437270717 45.18220593818114
-70478.79519100196 88.2738964195596 54075.67265699664 45.19438461938989
-70567.08510010949 88.30591945443302 54120.873169549945 45.206637877709
-70655.40702522855 88.33792844015989 54166.08586071737 45.2187603150378
-70743.76095230487 88.36992336655385 54211.31068800227 45.2309574757237
-70832.1468672719 88.4019042197906 54256.547603731786 45.24286923624459
-70920.5647560508 88.43387098822859 54301.79656328089 45.25485564881819
-71009.01460455042 88.4658236602263 54347.05752199025 45.26702002985985
-71097.49639866769 88.49776222195942 54392.33043207077 45.27895012724912
-71186.01012428726 88.52968666033121 54437.61524672272 45.29064550297335
-71274.55576728174 88.5615969695209 54482.91192943795 45.3026223112829
-71363.13331351188 88.59349313133862 54528.2204261203 45.31431255527423
-71451.74274882633 88.625375135598 54573.54069399403 45.32623301129206
-71540.38405906207 88.65724297138513 54618.87268921897 45.337918308359804
-71629.05723004408 88.68909662705846 54664.216366887165 45.34967883882928
-71717.7622475857 88.72093608952127 54709.57167998211 45.361048249469604
-71806.49909748851 88.75276134858723 54754.93858559687 45.372648307238705
-71895.26776554246 88.78457238897681 54800.31703352745 45.38427190636867
-71984.06823752595 88.81636920414167 54845.70698598835 45.39576329916599
-72072.90049920582 88.84815177952987 54891.10839374237 45.40701829682803
-72161.76453633739 88.87992010786547 54936.52121791024 45.41845264393487
-72250.66033466464 88.91167417023098 54981.94540293589 45.429858544957824
-72339.58787992019 88.94341396007803 55027.380910911554 45.44113180527347
-72428.54715782528 88.97513946722029 55072.827698701396 45.45248073482071
-72517.53815409003 89.00685067710583 55118.285716879735 45.4635925416369
-72606.56085441323 89.0385475824587 55163.754926415015 45.4750410404813
-72695.61524448272 89.070230168727 55209.235277809246 45.48593889849144
-72784.7013099751 89.10189842645195 55254.72672883635 45.49706918551237
-72873.81903655607 89.13355234399205 55300.229234104496 45.508013935614144
-72962.96840988031 89.16519191188854 55345.7427513273 45.519139274256304
-73052.14941559169 89.1968171163171 55391.267231904945 45.53002654502052
-73141.36203932315 89.22842794927419 55436.802635580956 45.54083257971797
-73230.60626669694 89.26002439911827 55482.3489168316 45.551609727408504
-73319.88208332444 89.29160645493539 55527.90603114733 45.562567973684054
-73409.18947480657 89.32317410581163 55573.47393398543 45.57334002965945
-73498.52842673355 89.35472734374343 55619.05258497571 45.58403070186614
-73587.89892468503 89.38626615417888 55664.64193425764 45.59458728035679
-73677.3009542302 89.41779052838683 55710.24194034554 45.60527275316417
-73766.73450092785 89.44930045763613 55755.85256172926 45.615824054402765
-73856.19955032633 89.48079593028524 55801.47375265698 45.62655725530931
-73945.69608796379 89.51227693323744 55847.1054652305 45.636998037662124
-74035.22409936805 89.54374346067198 55892.74766206699 45.647568147978745
-74124.78357005678 89.5751955009473 55938.4002973187 45.65784532824182
-74214.37448553748 89.6066330416943 55984.06332404433 45.66809333555284
-74303.99683130757 89.63805607854738 56029.73670690032 45.67847084981622
-74393.6505928545 89.66946459331666 56075.42039042125 45.68887234272552
-74483.33575565579 89.70085858527455 56121.11434450395 45.698874162189895
-74573.05230517895 89.73223803768633 56166.81851573003 45.70921762715443
-74662.80022688177 89.76360294254846 56212.53286335389 45.7193200403708
-74752.5795062122 89.79495329258498 56258.25734766928 45.72949943030835
-74842.39012860853 89.82628907324397 56303.991918327665 45.739596679777605
-74932.23207949931 89.85761027870467 56349.73653768821 45.749664821778424
-75022.10534430355 89.88891689950833 56395.49116277763 45.75954429747071
-75112.00990843069 89.92020892255823 56441.25574527201 45.769767018646235
-75201.94575728077 89.95148634130601 56487.03024639122 45.77926854835823
-75291.91287624424 89.98274914702051 56532.81462414081 45.78932657677797
-75381.91125070235 90.013997330243 56578.608835433886 45.799142316536745
-75471.94086602701 90.04523087933194 56624.41283395294 45.80892880621832
-75562.00170758084 90.07644978628377 56670.22657868374 45.81847242588992
-75652.09376071733 90.10765404309495 56716.05002858916 45.8282537139894
-75742.2170107808 90.13884363885154 56761.88313833096 45.83779191234498
-75832.37144310653 90.17001856482239 56807.7258657472 45.84756821641349
-75922.55704302085 90.20117881518672 56853.57817293401 45.8569941103633
-76012.77379584104 90.23232437612023 56899.44001018406 45.86655122693628
-76103.02168687557 90.26345524325734 56945.31134168575 45.87618626683252
-76193.30070142407 90.29457140277373 56991.192117667175 45.88552383065689
-76283.61082477742 90.32567285103141 57037.08230334494 45.89483185336576
-76373.95204221776 90.35675957493368 57082.98184995928 45.90416407081648
-76464.3243390186 90.38783156865975 57128.89071946051 45.9135743585648
-76554.72770044487 90.41888882566127 57174.80887270815 45.92284770988044
-76645.16211175302 90.44993133065873 57220.7362576219 45.93187623031554
-76735.62755819088 90.48095908365212 57266.67284469791 45.941144377866294
-76826.1240249981 90.51197206863435 57312.618580718 45.95022139255889
-76916.65149740578 90.54297028415021 57358.57343398899 45.959592494909884
-77007.20996063689 90.57395371419261 57404.53735122495 45.968502527830424
-77097.79939990606 90.60492235730635 57450.51030069387 45.97749084350653
-77188.41980041983 90.6358762018499 57496.49223552912 45.98639548930805
-77279.07114737654 90.66681524200249 57542.483117481155 45.99537864050944
-77369.75342596664 90.69773946830537 57588.48290287175 46.00416985194897
-77460.46662137241 90.72864887129981 57634.491547993006 46.01309381396277
-77551.21071876834 90.75954344662023 57680.509016695796 46.021879823092604
-77641.98570332098 90.79042318480788 57726.53526522756 46.03063614631537
-77732.79156018913 90.82128807713161 57772.570250891236 46.03941706373007
-77823.62827452378 90.85213811777066 57818.61393530782 46.048005421471316
-77914.49583146824 90.8829732965387 57864.666273560564 46.056781353399856
-78005.39421615827 90.91379360543215 57910.72722396279 46.0653101974458
-78096.32341372197 90.94459903935785 57956.79674915738 46.07386363131809
-78187.28340927996 90.97538959322264 58002.87481177434 46.08222392416792
-78278.27418794546 91.0061652532022 58048.96136135144 46.09071773375035
-78369.29573482415 91.03692601856892 58095.056367010664 46.09918177957297
-78460.3480350146 91.06767187768128 58141.15978150732 46.10761607036693
-78551.43107360794 91.09840282180812 58187.271561926056 46.11602060322184
-78642.54483568818 91.12911884949426 58233.3916762522 46.12417680546059
-78733.68930633215 91.15981994982576 58279.52007825597 46.13252167182509
-78824.86447060952 91.19050611479906 58325.65672604827 46.14089149981737
-78916.07031358304 91.2211773407762 58371.80158428513 46.14912213437492
-79007.30682030853 91.25183361757081 58417.95460775311 46.156994211196434
-79098.57397583462 91.28247494081734 58464.11575997711 46.16538426489569
-79189.87176520345 91.31310130178463 58510.284997887764 46.173141307372134
-79281.2001734501 91.34371269465191 58556.46228277964 46.1813071888173
-79372.55918560302 91.37430911287083 58602.647574831935 46.18922357549309
-79463.94878668402 91.40489054989303 58648.84083420434 46.19710991246393
-79555.36896170818 91.43545699771494 58695.0420188368 46.205186226870865
-79646.81969568414 91.4660084505158 58741.251089946265 46.21312269664486
-79738.30097361404 91.49654490538524 58787.46801313921 46.220808942598524
-79829.81278049346 91.52706635068171 58833.69274078932 46.228575229179114
-79921.3551013117 91.55757278349483 58879.92523846647 46.23658722121036
-80012.9279210518 91.58806419363827 58926.16546069746 46.24407283627079
-80104.53122469036 91.61854057820165 58972.413373019735 46.25169378341525
-80196.1649971979 91.6490019291814 59018.66893322863 46.259616174938856
-80287.82922353888 91.67944824148435 59064.932103517334 46.26679001521552
-80379.52388867145 91.70987951292773 59111.20285049162 46.27470789200743
-80471.24897754798 91.74029572895961 59157.48112192855 46.28209782822523
-80563.00447511466 91.77069689321797 59203.76689325631 46.289457494276576
-80654.79036631195 91.80108298969571 59250.06010998432 46.29695322291809
-80746.60663607436 91.83145402057562 59296.360745303464 46.30441890039947
-80838.45326933062 91.86180997712654 59342.66875576448 46.31174349997309
-80930.33025100379 91.8921508542553 59388.98410344406 46.3191490045574
-81022.23756601124 91.92247664395836 59435.30674595713 46.32635769594344
-81114.17519926465 91.95278734478052 59481.636650904766 46.33359174258658
-81206.14313567025 91.98308294871822 59527.973775868624 46.34079559764359
-81298.1413601287 92.0133634499507 59574.31808174582 46.34791355783818
-81390.1698575353 92.04362884411239 59620.66953164489 46.35505698315683
-81482.22861277987 92.07387912465492 59667.028085316124 46.362170214706566
-81574.31761074702 92.1041142901231 59713.393710301825 46.36903002028703
-81666.43683631603 92.13433432814782 59759.766357390865 46.3760827180522
-81758.58627436096 92.16453923800145 59806.14599520927 46.38310521913809
-81850.76590975084 92.19472901750123 59852.53259014855 46.3899297741591
-81942.97572734946 92.22490365573321 59898.92609516822 46.396835822815774
-82035.21571201563 92.25506314978702 59945.32647550659 46.4038795689703
-82127.48584860332 92.28520749747986 59991.733697515665 46.41066916374257
-82219.7861219614 92.31533669080818 60038.14771857401 46.417316296719946
-82312.11651693398 92.34545072831679 60084.56850613051 46.424213430145755
-82404.4770183604 92.37554959836416 60130.9960119155 46.43085590796545
-82496.86761107518 92.40563330167788 60177.430206715464 46.437524141947506
-82589.28827990819 92.43570183534757 60223.871055703814 46.44421823977609
-82681.73900968472 92.4657551877317 60270.31851054849 46.45088207325898
-82774.21978522546 92.49579336246825 60316.77254651292 46.45740307387314
-82866.7305913466 92.52581635082606 60363.23311973215 46.46372471761424
-82959.27141285986 92.55582414698438 60409.70019081894 46.46990302353515
-83051.8422345725 92.58581674585002 60456.17372149504 46.476670831179945
-83144.44304128761 92.61579415033339 60502.65368587947 46.483126531529706
-83237.07381780387 92.64575634806533 60549.140034393524 46.48972127979505
-83329.73454891585 92.67570334122865 60595.63274001225 46.49577742166002
-83422.42521941378 92.7056351210922 60642.1317587635 46.50219852774171
-83515.14581408392 92.73555168401799 60688.63705456405 46.508476224698825
-83607.89631770851 92.76545302855084 60735.14859471659 46.51455368439201
-83700.67671506562 92.79533914886997 60781.66633972492 46.52088373331935
-83793.48699092955 92.8252100427926 60828.19025574133 46.52695679178578
-83886.32713007068 92.85506570231519 60874.72029983869 46.532942576595815
-83979.19711725548 92.88490612743772 60921.25644154736 46.53923824589583
-84072.09693724675 92.91473131524981 60967.7986458582 46.54521977281547
-84165.02657480356 92.94454125847551 61014.34687093519 46.551341217855224
-84257.98601468133 92.97433595493203 61060.90108287743 46.556977431464475
-84350.97524163178 93.00411540243658 61107.461247779036 46.56298100671847
-84443.99424040322 93.03387959735119 61154.02732945139 46.5690110992
-84537.04299574041 93.06362853458268 61200.59928941606 46.574839941604296
-84630.1214923847 93.09336220903788 61247.177089177654 46.58069523429731
-84723.22971507402 93.12308062217198 61293.76070049165 46.58669116906822
-84816.3676485431 93.15278377034701 61340.35008713136 46.5922001938452
-84909.53527752326 93.18247164555942 61386.945206005024 46.59773548992234
-85002.73258674261 93.21214424780919 61433.54602656563 46.603754380339524
-85095.95956092632 93.24180157200317 61480.15251026266 46.60934282510425
-85189.21618479621 93.27144361959654 61526.76462882914 46.61478618581896
-85282.5024430712 93.30107038331334 61573.38234026401 46.62042781783384
-85375.81832046714 93.3306818609708 61620.00561056187 46.626210858812556
-85469.16380169708 93.36027804893092 61666.63440341805 46.631676959077595
-85562.53887147109 93.3898589493765 61713.26869169566 46.63688294167514
-85655.94351449638 93.4194245528488 61759.90842989902 46.64251726135262
-85749.3777154775 93.4489748593478 61806.553587432674 46.647948910685955
-85842.84145911629 93.47850986814592 61853.20413255427 46.65312007709872
-85936.33473011183 93.5080295719672 61899.86002316831 46.65831791498931
-86029.85751316063 93.53753397299442 61946.521232116545 46.66371518251253
-86123.40979295675 93.56702306831721 61993.187724189396 46.669024374568835
-86216.99155419164 93.5964968506596 62039.85945725317 46.674360636097845
-86310.60278155441 93.62595532220439 62086.53640413955 46.67949342474458
-86404.24345973172 93.65539848004119 62133.2185296136 46.68436471474706
-86497.91357340783 93.68482632053201 62179.90579727647 46.68984009113046
-86591.61310726493 93.71423884076648 62226.59817187225 46.69488087311038
-86685.34204598282 93.74363603928941 62273.29562044806 46.69994876094279
-86779.10037423919 93.77301791755599 62319.99811467483 46.70487032781239
-86872.88807670958 93.80238446974545 62366.705614655424 46.70993475665455
-86966.7051380675 93.83173569149221 62413.41808278811 46.71514237925294
-87060.5515429845 93.86107158643426 62460.135494205286 46.720029893913306
-87154.42727613007 93.89039214729564 62506.85780665919 46.725060675817076
-87248.33232217189 93.91969737916952 62553.584997603495 46.72971281106584
-87342.26666577574 93.94898727259715 62600.31702128932 46.73468239852809
-87436.23029160567 93.97826183121651 62647.05385284711 46.73927291005384
-87530.22318432388 94.00752104920684 62693.79545230865 46.74394876565202
-87624.24532859097 94.03676492729574 62740.54179015491 46.74888470544829
-87718.2967090659 94.06599346475559 62787.292834543056 46.75344098141068
-87812.37731040605 94.09520665722084 62834.048547804516 46.757733434060356
-87906.48711726716 94.12440450687427 62880.808902745426 46.76281066786032
-88000.62611430368 94.15358700789511 62927.57385935218 46.767332931631245
-88094.79428616849 94.18275416246615 62974.343390427224 46.77199947764166
-88188.99161751317 94.21190596840461 63021.11746177623 46.776518683327595
-88283.21809298797 94.24104242280009 63067.89603802898 46.78077348144143
-88377.4736972418 94.2701635278354 63114.679091989674 46.78534805498202
-88471.75841492249 94.29926927623455 63161.46658126268 46.78965808052453
-88566.07223067654 94.32835967236315 63208.25848215577 46.794112859788584
-88660.4151291495 94.3574347133108 63255.05475928087 46.79841986144311
-88754.78709498575 94.38649439907749 63301.85538192809 46.8027546950907
-88849.18811282872 94.41553872602526 63348.660313524 46.80682424659608
-88943.61816732082 94.4445676956093 63395.46952569697 46.81121488829376
-89038.07724310359 94.47358131073997 63442.28299243073 46.81569239983219
-89132.56532481776 94.50257955686538 63489.10065951984 46.8199044924404
-89227.0823971032 94.53156244926504 63535.92252090911 46.823850715736626
-89321.62844459899 94.56052998066298 63582.74853413305 46.82800124792266
-89416.20345194358 94.58948214814882 63629.578663761204 46.83241538950824
-89510.8074037748 94.61841895390535 63676.41288259796 46.83621020085411
-89605.44028472973 94.64734039574978 63723.25115638491 46.840268621599535
-89700.10207944507 94.67624647368211 63770.09345439363 46.84411942434963
-89794.79277255684 94.70513718915754 63816.939748256686 46.848411364044296
-89889.51234870084 94.73401253781049 63863.79000016558 46.85220061219297
-89984.26079251221 94.76287252400653 63910.64418647438 46.85625433558016
-90079.03808862598 94.79171714192489 63957.50226700197 46.859804569976404
-90173.84422167667 94.82054639665876 64004.364219290466 46.86391519499011
-90268.67917629873 94.84936028748052 64051.23001143208 46.86764026264427
-90363.54293712627 94.87815880929702 64098.099604409275 46.87157139196643
-90458.43548879336 94.90694196138065 64144.972966295725 46.87535343982745
-90553.3568159339 94.93570975246257 64191.85008058009 46.878926878707716
-90648.30690318171 94.96446218108758 64238.730914172134 46.882706733595114
-90743.28573517069 94.99319923561416 64285.61541735161 46.8864559668873
-90838.29329653476 95.02192092986661 64332.50358193742 46.88987752087996
-90933.32957190789 95.05062725584139 64379.395364136944 46.89368419276434
-91028.39454592422 95.07931821499369 64426.29073559046 46.897103491210146
-91123.48820321813 95.10799381314428 64473.1896750859 46.900551384169376
-91218.61052842415 95.13665403937921 64520.092134039616 46.90426619927166
-91313.76150617716 95.16529890461243 64566.99809957799 46.90783134501544
-91408.94112111241 95.19392840375076 64613.90753263509 46.91106772879721
-91504.1493578654 95.22254253970459 64660.820407250125 46.91475041763624
-91599.38620107227 95.25114131320152 64707.73669389142 46.91810419826652
-91694.65163536946 95.27972472133115 64754.65635705629 46.92130772891687
-91789.94564539398 95.30829276700388 64801.57937079339 46.92489874214516
-91885.26821578351 95.33684545167489 64848.50570677001 46.9281004901859
-91980.61933117629 95.36538277534419 64895.4353342649 46.93109185245703
-92075.99897621117 95.39390473437379 64942.368216568095 46.9345910816628
-92171.40713552784 95.42241133749485 64989.304337326175 46.93770038866205
-92266.84379376667 95.45090258252458 65036.24366223383 46.94089875192731
-92362.30893556892 95.479378465825 65083.1861545765 46.94418639483047
-92457.80254557665 95.50783898885129 65130.13178602798 46.94738345278893
-92553.32460843283 95.53628416178981 65177.080542682146 46.95018949714722
-92648.87510878142 95.5647139759094 65224.03237942091 46.95320487153367
-92744.45403126733 95.59312843484804 65270.987271536476 46.95618947298499
-92840.0613605366 95.62152754151612 65317.94519313106 46.95920346493949
-92935.69708123629 95.64991129591363 65364.906113500765 46.962186753808055
-93031.36117801459 95.67827970095095 65411.87000676019 46.965259823628
-93127.05363552102 95.70663275371771 65458.83683738923 46.968121494865045
-93222.77443840615 95.7349704563967 65505.80657829957 46.970952390984166
-93318.52357132189 95.76329281626386 65552.77921085985 46.974054273596266
-93414.30101892156 95.79159982386045 65599.7546886868 46.976884188188706
-93510.10676585973 95.8198914922832 65646.73300282267 46.97974381924723
-93605.94079679246 95.84816781643895 65693.71411412906 46.982512356044026
-93701.80309637725 95.87642879778286 65740.69799433566 46.985310688614845
-93797.69364927309 95.90467443922535 65787.68461759789 46.987957318197004
-93893.61244014055 95.9329047393112 65834.67395081259 46.99081546350499
-93989.5594536418 95.96111970458878 65881.6659742031 46.99340068327729
-94085.53467444061 95.9893193343305 65928.66065588834 46.99589448136976
-94181.53808720244 96.01750363435713 65975.65797490525 46.99860015170998
-94277.5696765945 96.04567259448231 66022.65788359648 47.00133598889806
-94373.62942728584 96.07382623144076 66069.66037922024 47.00379831701866
-94469.71732394722 96.10196453795652 66116.66541897813 47.006229867838556
-94565.83335125125 96.13008751839516 66163.67297950546 47.008934777841205
-94661.97749387263 96.15819517130149 66210.68302771475 47.01124409548356
-94758.14973648782 96.18628750540665 66257.69554756292 47.013705259450944
-94854.3500637753 96.21436451707268 66304.71050232144 47.01619672996458
-94950.57846041568 96.24242621066514 66351.7278686591 47.018657642183825
-95046.83491109163 96.27047258618404 66398.747615939 47.0210879946535
-95143.11940048789 96.29850365017774 66445.76972451035 47.0231215149397
-95239.43191329135 96.32651940264623 66492.79416375166 47.02579593795235
-95335.77243419123 96.3545198464999 66539.8209079286 47.02795121993404
-95432.14094787893 96.38250497955596 66586.84992275464 47.03019803710049
-95528.5374390481 96.41047480909037 66633.88118984191 47.03253660336486
-95624.96189239484 96.43842933510314 66680.91467858374 47.034538545267424
-95721.41429261753 96.46636856123223 66727.95036449755 47.03699974852498
-95817.8946244171 96.49429248820525 66774.98821820875 47.03894028207287
-95914.40287249676 96.52220112111536 66822.02821770373 47.041095312306425
-96010.93902156242 96.55009446069016 66869.07033362189 47.043588019005256
-96107.50305632247 96.57797250984004 66916.11454028751 47.04543651314452
-96204.0949614879 96.60583527220297 66963.1608132629 47.04719271030626
-96300.71472177227 96.63368274632376 67010.20911951488 47.049286878609564
-96397.3623218919 96.66151494457154 67057.25944937857 47.05128903588047
-96494.03774656581 96.68933185821516 67104.31175753423 47.05326063922257
-96590.74098051578 96.71713349525817 67151.3660269563 47.05520168354269
-96687.47200846636 96.74491986006615 67198.4222344857 47.05717379620182
-96784.23081514506 96.7726909511839 67245.48034711166 47.05880710243946
-96881.01738528204 96.80044677661499 67292.54034785698 47.06102656055009
-96977.83170361066 96.82818733417662 67339.60220248706 47.06284547864925
-97074.6737548671 96.85591263259994 67386.6658952876 47.064572061935905
-97171.54352379046 96.88362266897457 67433.73139079733 47.06663887191098
-97268.44099512316 96.91131745203165 67480.79867333065 47.06811887299409
-97365.36615361039 96.938996980316 67527.86770990714 47.070186845667195
-97462.31898400075 96.9666612581932 67574.93847744407 47.071667431737296
-97559.29947104582 96.99431029366679 67622.01095906872 47.07355091741192
-97656.30759950037 97.02194407873321 67669.08511066102 47.07515617919853
-97753.34335412264 97.0495626264892 67716.16092404145 47.07660682397545
-97850.4067196739 97.07716593838995 67763.23837121936 47.07827501842985
-97947.49768091891 97.10475401298027 67810.3174192384 47.0799128022918
-98044.61622262571 97.13232686044648 67857.39805501688 47.08158230641857
-98141.76232956586 97.15988448006101 67904.48024685841 47.083159296016674
-98238.93598651423 97.1874268790998 67951.56397674643 47.084457035089144
-98336.13717824924 97.21495405610767 67998.64921175099 47.086035299435025
-98433.3658895528 97.24246601690538 68045.73593138921 47.08739637571853
-98530.62210521047 97.26996276440332 68092.82411021242 47.0889761694707
-98627.90581001132 97.29744430151186 68139.91372278001 47.09040098605328
-98725.21698874804 97.32491063914495 68187.00475738554 47.091857773193624
-98822.55562621714 97.35236176784383 68234.09716740287 47.093221798422746
-98919.92170721867 97.37979770216043 68281.19094739079 47.09493019399815
-99017.31521655661 97.40721844063955 68328.28606446214 47.09598361005192
-99114.73613903856 97.43462398982956 68375.38249947845 47.097006317198975
-99212.18445947602 97.46201435336843 68422.48022831768 47.098561479651835
-99309.66016268445 97.48938953125617 68469.57922060741 47.09958571911557
-99407.16323348305 97.51674953658949 68516.67946852405 47.10082990131923
-99504.69365669509 97.54409436063725 68563.78092668288 47.10216911698808
-99602.25141714777 97.57142401649617 68610.88358729162 47.10328998044133
-99699.83649967227 97.59873850634904 68657.98742377982 47.10456868997426
-99797.44888910392 97.62603783019586 68705.09240581412 47.10544046247378
-99895.0885702821 97.65332199749537 68752.1985193924 47.106407255341765
-99992.75552805023 97.68059101261315 68799.3057417453 47.107595016859705
-100090.44974725597 97.7078448755492 68846.41404256859 47.10912998925778
-100188.17121275132 97.7350835899415 68893.52339784747 47.109879961499246
-100285.91990939218 97.76230716743157 68940.63379743187 47.11129200368305
-100383.69582203914 97.78951560365385 68987.74520348934 47.11198111108388
-100481.49893555672 97.81670890806708 69034.85760212353 47.112954815384
